Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Revenue
O10569,2025-03-31 00:00:00,C1091,Keyboard,Accessories,West,1,2500.0,0.1,2250.0
O10570,2025-07-24 00:00:00,C1016,Keyboard,Accessories,North,3,2500.0,0.2,6000.0
O10571,2025-08-08 00:00:00,C1042,Laptop,Electronics,West,1,65000.0,0.05,61750.0
O10572,2025-04-04 00:00:00,C1120,Monitor,Electronics,West,2,18000.0,0.15,30600.0
O10573,2025-04-13 00:00:00,C1040,Phone,Electronics,North,4,30000.0,0.2,96000.0
O10574,2025-08-11 00:00:00,C1169,Keyboard,Accessories,East,2,2500.0,0.15,4250.0
O10575,2025-07-05 00:00:00,C1177,Laptop,Electronics,North,1,65000.0,0.15,55250.0
O10576,2025-07-03 00:00:00,C1167,Tablet,Electronics,West,1,22000.0,0.05,20900.0
O10577,2025-06-11 00:00:00,C1038,Laptop,Electronics,East,5,65000.0,0.1,292500.0
O10578,2025-09-04 00:00:00,C1112,Tablet,Electronics,South,3,22000.0,0.05,62700.0
O10579,2025-01-31 00:00:00,C1150,Monitor,Electronics,East,3,18000.0,0.2,43200.0
O10580,2025-02-21 00:00:00,C1110,Phone,Electronics,West,2,30000.0,0.2,48000.0
O10581,2025-12-11 00:00:00,C1179,Laptop,Electronics,East,4,65000.0,0.2,208000.0
O10582,2025-03-17 00:00:00,C1046,Mouse,Accessories,North,3,1200.0,0.05,3420.0
O10583,2025-10-05 00:00:00,C1062,Keyboard,Accessories,South,5,2500.0,0.15,10625.0
O10584,2025-02-09 00:00:00,C1109,Monitor,Electronics,South,2,18000.0,0.15,30600.0
O10585,2025-04-11 00:00:00,C1068,Laptop,Electronics,South,2,65000.0,0.0,130000.0
O10586,2025-04-21 00:00:00,C1042,Keyboard,Accessories,West,5,2500.0,0.2,10000.0
O10587,2025-11-17 00:00:00,C1175,Laptop,Electronics,West,4,65000.0,0.15,221000.0
O10588,2025-09-06 00:00:00,C1033,Tablet,Electronics,South,5,22000.0,0.0,110000.0
O10589,2025-07-10 00:00:00,C1039,Laptop,Electronics,East,4,65000.0,0.15,221000.0
O10590,2025-07-01 00:00:00,C1060,Mouse,Accessories,South,5,1200.0,0.2,4800.0
O10591,2025-12-01 00:00:00,C1177,Laptop,Electronics,East,5,65000.0,0.1,292500.0
O10592,2025-07-28 00:00:00,C1194,Laptop,Electronics,East,1,65000.0,0.2,52000.0
O10593,2025-01-22 00:00:00,C1061,Mouse,Accessories,West,2,1200.0,0.05,2280.0
O10594,2025-06-15 00:00:00,C1057,Monitor,Electronics,East,5,18000.0,0.15,76500.0
O10595,2025-04-09 00:00:00,C1160,Laptop,Electronics,South,5,65000.0,0.15,276250.0
O10596,2025-07-27 00:00:00,C1074,Mouse,Accessories,West,3,1200.0,0.05,3420.0
O10597,2025-01-08 00:00:00,C1015,Keyboard,Accessories,North,2,2500.0,0.05,4750.0
O10598,2025-07-09 00:00:00,C1081,Tablet,Electronics,North,3,22000.0,0.1,59400.0
O10599,2025-06-24 00:00:00,C1093,Tablet,Electronics,West,2,22000.0,0.15,37400.0
O10600,2025-09-30 00:00:00,C1047,Laptop,Electronics,South,3,65000.0,0.15,165750.0
O10601,2025-01-17 00:00:00,C1137,Monitor,Electronics,North,5,18000.0,0.1,81000.0
O10602,2025-03-31 00:00:00,C1081,Monitor,Electronics,North,5,18000.0,0.0,90000.0
O10603,2025-05-21 00:00:00,C1037,Keyboard,Accessories,East,1,2500.0,0.1,2250.0
O10604,2025-05-25 00:00:00,C1126,Laptop,Electronics,East,3,65000.0,0.2,156000.0
O10605,2025-06-15 00:00:00,C1018,Tablet,Electronics,South,4,22000.0,0.15,74800.0
O10606,2025-12-03 00:00:00,C1163,Monitor,Electronics,West,1,18000.0,0.05,17100.0
O10607,2025-03-19 00:00:00,C1186,Laptop,Electronics,South,3,65000.0,0.2,156000.0
O10608,2025-09-19 00:00:00,C1062,Monitor,Electronics,West,3,18000.0,0.15,45900.0
O10609,2025-06-12 00:00:00,C1076,Mouse,Accessories,North,1,1200.0,0.1,1080.0
O10610,2025-01-14 00:00:00,C1173,Monitor,Electronics,East,5,18000.0,0.2,72000.0
O10611,2025-08-27 00:00:00,C1130,Tablet,Electronics,South,3,22000.0,0.15,56100.0
O10612,2025-03-13 00:00:00,C1101,Phone,Electronics,South,5,30000.0,0.0,150000.0
O10613,2025-05-23 00:00:00,C1064,Keyboard,Accessories,West,1,2500.0,0.0,2500.0
O10614,2025-11-06 00:00:00,C1119,Keyboard,Accessories,West,5,2500.0,0.05,11875.0
O10615,2025-10-10 00:00:00,C1090,Tablet,Electronics,South,2,22000.0,0.15,37400.0
O10616,2025-09-26 00:00:00,C1007,Monitor,Electronics,West,4,18000.0,0.0,72000.0
O10617,2025-08-29 00:00:00,C1178,Laptop,Electronics,South,3,65000.0,0.1,175500.0
O10618,2025-09-02 00:00:00,C1072,Monitor,Electronics,South,4,18000.0,0.15,61200.0
O10619,2025-06-12 00:00:00,C1133,Tablet,Electronics,South,5,22000.0,0.1,99000.0
O10620,2025-03-01 00:00:00,C1106,Keyboard,Accessories,North,0,2500.0,0.1,0.0
O10621,2025-01-06 00:00:00,C1088,Monitor,Electronics,West,5,18000.0,0.0,90000.0
O10622,2025-07-16 00:00:00,C1038,Keyboard,Accessories,East,2,2500.0,0.15,4250.0
O10623,2025-02-27 00:00:00,C1112,Laptop,Electronics,East,1,65000.0,0.2,52000.0
O10624,2025-11-01 00:00:00,C1187,Keyboard,Accessories,West,3,2500.0,0.0,7500.0
O10625,2025-08-05 00:00:00,C1027,Keyboard,Accessories,South,2,2500.0,0.0,5000.0
O10626,2025-01-26 00:00:00,C1096,Phone,Electronics,East,2,30000.0,0.15,51000.0
O10627,2025-10-30 00:00:00,C1181,Phone,Electronics,East,3,30000.0,0.15,76500.0
O10628,2025-01-05 00:00:00,C1036,Mouse,Accessories,West,5,1200.0,0.1,5400.0
O10629,2025-01-20 00:00:00,C1136,Phone,Electronics,East,2,30000.0,0.15,51000.0
O10630,2025-07-17 00:00:00,C1081,Keyboard,Accessories,South,4,2500.0,0.1,9000.0
O10631,2025-02-28 00:00:00,C1055,Tablet,Electronics,West,2,22000.0,0.0,44000.0
O10632,2025-08-30 00:00:00,C1186,Keyboard,Accessories,South,5,2500.0,0.05,11875.0
O10633,2025-05-26 00:00:00,C1084,Tablet,Electronics,East,5,22000.0,0.2,88000.0
O10634,2025-09-30 00:00:00,C1001,Tablet,Electronics,East,4,22000.0,0.0,88000.0
O10635,2025-09-06 00:00:00,C1188,Phone,Electronics,South,2,30000.0,0.15,51000.0
O10636,2025-01-14 00:00:00,C1057,Monitor,Electronics,North,5,18000.0,0.2,72000.0
O10637,2025-01-13 00:00:00,C1106,Laptop,Electronics,East,3,65000.0,0.05,185250.0
O10638,2025-02-13 00:00:00,C1122,Phone,Electronics,North,1,30000.0,0.05,28500.0
O10639,2025-01-19 00:00:00,C1187,Phone,Electronics,East,1,30000.0,0.1,27000.0
O10640,2025-03-04 00:00:00,C1167,Monitor,Electronics,North,1,18000.0,0.2,14400.0
O10641,2025-08-27 00:00:00,C1163,Laptop,Electronics,North,2,65000.0,0.1,117000.0
O10642,2025-12-03 00:00:00,C1113,Keyboard,Accessories,North,4,2500.0,0.0,10000.0
O10643,2025-04-10 00:00:00,C1106,Mouse,Accessories,South,5,1200.0,0.2,4800.0
O10644,2025-06-12 00:00:00,C1036,Mouse,Accessories,North,3,1200.0,0.0,3600.0
O10645,2025-05-02 00:00:00,C1078,Keyboard,Accessories,North,3,2500.0,0.1,6750.0
O10646,2025-02-13 00:00:00,C1091,Phone,Electronics,North,2,30000.0,0.2,48000.0
O10647,2025-12-26 00:00:00,C1017,Laptop,Electronics,East,1,65000.0,0.1,58500.0
O10648,2025-11-13 00:00:00,C1097,Phone,Electronics,North,2,30000.0,0.2,48000.0
O10649,2025-05-25 00:00:00,C1062,Tablet,Electronics,East,4,22000.0,0.1,79200.0
O10650,2025-11-23 00:00:00,C1149,Phone,Electronics,North,4,30000.0,0.05,114000.0
O10651,2025-12-29 00:00:00,C1138,Phone,Electronics,North,5,30000.0,0.1,135000.0
O10652,2025-02-19 00:00:00,C1185,Keyboard,Accessories,South,5,2500.0,0.05,11875.0
O10653,2025-03-06 00:00:00,C1184,Keyboard,Accessories,East,4,2500.0,0.1,9000.0
O10654,2025-12-21 00:00:00,C1003,Keyboard,Accessories,North,4,2500.0,0.2,8000.0
O10655,2025-10-15 00:00:00,C1134,Mouse,Accessories,East,4,1200.0,0.2,3840.0
O10656,2025-06-13 00:00:00,C1060,Tablet,Electronics,East,2,22000.0,0.2,35200.0
O10657,2025-05-21 00:00:00,C1106,Keyboard,Accessories,West,4,2500.0,0.15,8500.0
O10658,2025-11-10 00:00:00,C1053,Laptop,Electronics,South,3,65000.0,0.0,195000.0
O10659,2025-05-08 00:00:00,C1087,Mouse,Accessories,South,1,1200.0,0.2,960.0
O10660,2025-08-27 00:00:00,C1067,Monitor,Electronics,South,4,18000.0,0.05,68400.0
O10661,2025-11-20 00:00:00,C1128,Laptop,Electronics,West,1,65000.0,0.2,52000.0
O10662,2025-10-23 00:00:00,C1054,Laptop,Electronics,West,2,65000.0,0.15,110500.0
O10663,2025-07-06 00:00:00,C1002,Keyboard,Accessories,South,1,2500.0,0.05,2375.0
O10664,2025-07-27 00:00:00,C1165,Monitor,Electronics,West,2,18000.0,0.15,30600.0
O10665,2025-08-08 00:00:00,C1120,Monitor,Electronics,West,3,18000.0,0.05,51300.0
O10666,2025-07-09 00:00:00,C1128,Mouse,Accessories,West,2,1200.0,0.1,2160.0
O10667,2025-12-12 00:00:00,C1101,Monitor,Electronics,South,2,18000.0,0.0,36000.0
O10668,2025-10-11 00:00:00,C1037,Tablet,Electronics,South,5,22000.0,0.0,110000.0
O10669,2025-12-18 00:00:00,C1084,Keyboard,Accessories,South,4,2500.0,0.15,8500.0
O10670,2025-08-25 00:00:00,C1156,Monitor,Electronics,West,4,18000.0,0.0,72000.0
O10671,2025-07-13 00:00:00,C1132,Mouse,Accessories,South,3,1200.0,0.15,3060.0
O10672,2025-10-14 00:00:00,C1091,Tablet,Electronics,West,3,22000.0,0.15,56100.0
O10673,2025-09-16 00:00:00,C1020,Phone,Electronics,North,4,30000.0,0.15,102000.0
O10674,2025-09-03 00:00:00,C1198,Phone,Electronics,West,5,30000.0,0.0,150000.0
O10675,2025-05-16 00:00:00,C1194,Tablet,Electronics,East,4,22000.0,0.15,74800.0
O10676,2025-10-07 00:00:00,C1108,Mouse,Accessories,South,5,1200.0,0.0,6000.0
O10677,2025-09-28 00:00:00,C1046,Tablet,Electronics,South,3,22000.0,0.15,56100.0
O10678,2025-06-20 00:00:00,C1083,Keyboard,Accessories,East,1,2500.0,0.2,2000.0
O10679,2025-06-08 00:00:00,C1082,Keyboard,Accessories,West,3,2500.0,0.15,6375.0
O10680,2025-07-20 00:00:00,C1034,Phone,Electronics,North,3,30000.0,0.05,85500.0
O10681,2025-02-14 00:00:00,C1195,Monitor,Electronics,East,2,18000.0,0.15,30600.0
O10682,2025-09-21 00:00:00,C1068,Mouse,Accessories,East,2,1200.0,0.1,2160.0
O10683,2025-03-12 00:00:00,C1128,Phone,Electronics,West,2,30000.0,0.15,51000.0
O10684,2025-12-30 00:00:00,C1195,Monitor,Electronics,South,2,18000.0,0.05,34200.0
O10685,2025-04-13 00:00:00,C1139,Monitor,Electronics,West,5,18000.0,0.05,85500.0
O10686,2025-05-05 00:00:00,C1187,Keyboard,Accessories,East,4,2500.0,0.0,10000.0
O10687,2025-11-09 00:00:00,C1026,Laptop,Electronics,East,1,65000.0,0.2,52000.0
O10688,2025-10-13 00:00:00,C1055,Laptop,Electronics,South,3,65000.0,0.15,165750.0
O10689,2025-08-18 00:00:00,C1022,Tablet,Electronics,South,5,22000.0,0.0,110000.0
O10690,2025-05-26 00:00:00,C1152,Keyboard,Accessories,South,1,2500.0,0.2,2000.0
O10691,2025-07-16 00:00:00,C1020,Monitor,Electronics,West,5,18000.0,0.15,76500.0
O10692,2025-08-09 00:00:00,C1060,Mouse,Accessories,South,5,1200.0,0.1,5400.0
O10693,2025-03-01 00:00:00,C1062,Laptop,Electronics,East,3,65000.0,0.15,165750.0
O10694,2025-04-08 00:00:00,C1121,Monitor,Electronics,East,4,18000.0,0.05,68400.0
O10695,2025-06-20 00:00:00,C1051,Laptop,Electronics,North,2,65000.0,0.05,123500.0
O10696,2025-06-22 00:00:00,C1087,Laptop,Electronics,West,4,65000.0,0.1,234000.0
O10697,2025-05-31 00:00:00,C1152,Laptop,Electronics,North,3,65000.0,0.0,195000.0
O10698,2025-12-16 00:00:00,C1054,Mouse,Accessories,East,3,1200.0,0.2,2880.0
O10699,2025-05-02 00:00:00,C1045,Keyboard,Accessories,North,3,2500.0,0.15,6375.0
O10700,2025-04-18 00:00:00,,Mouse,Accessories,East,1,1200.0,0.05,1140.0
O10701,2025-01-04 00:00:00,C1054,Phone,Electronics,North,4,30000.0,0.0,120000.0
O10702,2025-04-03 00:00:00,C1095,Monitor,Electronics,South,4,18000.0,0.1,64800.0
O10703,2025-01-06 00:00:00,C1132,Keyboard,Accessories,North,5,2500.0,0.05,11875.0
O10704,2025-10-15 00:00:00,C1035,Keyboard,Accessories,South,5,2500.0,0.1,11250.0
O10705,2025-04-16 00:00:00,C1109,Keyboard,Accessories,South,5,2500.0,0.15,10625.0
O10706,2025-05-26 00:00:00,C1176,Keyboard,Accessories,West,3,2500.0,0.2,6000.0
O10707,2025-09-28 00:00:00,C1105,Mouse,Accessories,South,4,1200.0,0.05,4560.0
O10708,2025-04-06 00:00:00,C1057,Keyboard,Accessories,South,3,2500.0,0.05,7125.0
O10709,2025-08-17 00:00:00,C1038,Tablet,Electronics,North,1,22000.0,0.15,18700.0
O10710,2025-07-21 00:00:00,C1079,Monitor,Electronics,East,5,18000.0,0.0,90000.0
O10711,2025-07-31 00:00:00,C1096,Keyboard,Accessories,West,3,2500.0,0.2,6000.0
O10712,2025-01-06 00:00:00,C1112,Monitor,Electronics,South,3,18000.0,0.05,51300.0
O10713,2025-04-22 00:00:00,C1060,Tablet,Electronics,West,1,22000.0,0.2,17600.0
O10714,2025-11-19 00:00:00,C1136,Tablet,Electronics,North,2,22000.0,0.05,41800.0
O10715,2025-04-16 00:00:00,C1005,Monitor,Electronics,South,4,18000.0,0.2,57600.0
O10716,2025-05-19 00:00:00,C1108,Laptop,Electronics,North,2,65000.0,0.1,117000.0
O10717,2025-10-26 00:00:00,C1034,Phone,Electronics,West,5,30000.0,0.05,142500.0
O10718,2025-04-06 00:00:00,C1038,Laptop,Electronics,North,3,65000.0,0.2,156000.0
O10719,2025-12-03 00:00:00,C1149,Laptop,Electronics,West,1,65000.0,0.0,65000.0
O10720,2025-10-24 00:00:00,C1168,Mouse,Accessories,North,1,1200.0,0.1,1080.0
O10721,2025-08-02 00:00:00,C1117,Laptop,Electronics,West,4,65000.0,0.1,234000.0
O10722,2025-10-18 00:00:00,C1004,Keyboard,Accessories,East,2,2500.0,0.0,5000.0
O10723,2025-01-22 00:00:00,C1169,Mouse,Accessories,North,4,1200.0,0.2,3840.0
O10724,2025-07-12 00:00:00,C1086,Mouse,Accessories,North,3,1200.0,0.15,3060.0
O10725,2025-05-30 00:00:00,C1075,Tablet,Electronics,East,4,22000.0,0.0,88000.0
O10726,2025-09-04 00:00:00,C1194,Laptop,Electronics,East,1,65000.0,0.2,52000.0
O10727,2025-09-24 00:00:00,C1157,Tablet,Electronics,North,1,22000.0,0.0,22000.0
O10728,2025-09-08 00:00:00,C1056,Monitor,Electronics,East,5,18000.0,0.0,90000.0
O10729,2025-01-03 00:00:00,C1126,Phone,Electronics,South,5,30000.0,0.05,142500.0
O10730,2025-11-12 00:00:00,C1028,Mouse,Accessories,West,3,1200.0,0.2,2880.0
O10731,2025-03-17 00:00:00,C1164,Monitor,Electronics,West,2,18000.0,0.15,30600.0
O10732,2025-03-28 00:00:00,C1086,Monitor,Electronics,West,4,18000.0,0.05,68400.0
O10733,2025-09-27 00:00:00,C1140,Keyboard,Accessories,South,3,2500.0,0.0,7500.0
O10734,2025-08-13 00:00:00,C1159,Phone,Electronics,East,5,30000.0,0.0,150000.0
O10735,2025-01-18 00:00:00,C1045,Monitor,Electronics,East,4,18000.0,0.0,72000.0
O10736,2025-04-23 00:00:00,C1115,Monitor,Electronics,North,5,18000.0,0.2,72000.0
O10737,2025-09-08 00:00:00,C1111,Phone,Electronics,East,4,30000.0,0.2,96000.0
O10738,2025-08-21 00:00:00,C1150,Phone,Electronics,North,2,30000.0,0.05,57000.0
O10739,2025-11-25 00:00:00,C1044,Monitor,Electronics,South,3,18000.0,0.15,45900.0
O10740,2025-10-06 00:00:00,C1144,Phone,Electronics,West,4,30000.0,0.05,114000.0
O10741,2025-07-21 00:00:00,C1103,Monitor,Electronics,West,1,18000.0,0.1,16200.0
O10742,2025-03-24 00:00:00,C1084,Monitor,Electronics,West,1,18000.0,0.0,18000.0
O10743,2025-05-05 00:00:00,C1193,Keyboard,Accessories,East,4,2500.0,0.0,10000.0
O10744,2025-06-24 00:00:00,C1133,Laptop,Electronics,North,4,65000.0,0.0,260000.0
O10745,2025-03-10 00:00:00,C1107,Monitor,Electronics,North,4,18000.0,0.05,68400.0
O10746,2025-02-16 00:00:00,C1017,Tablet,Electronics,South,1,22000.0,0.05,20900.0
O10747,2025-09-13 00:00:00,C1093,Mouse,Accessories,East,1,1200.0,0.0,1200.0
O10748,2025-08-03 00:00:00,C1149,Laptop,Electronics,South,4,65000.0,0.05,247000.0
O10749,2025-01-30 00:00:00,C1032,Laptop,Electronics,North,5,65000.0,0.2,260000.0
O10750,2025-10-08 00:00:00,C1157,Laptop,Electronics,North,5,65000.0,0.2,260000.0
O10751,2025-08-25 00:00:00,C1125,Keyboard,Accessories,West,2,2500.0,0.05,4750.0
O10752,2025-09-05 00:00:00,C1159,Monitor,Electronics,East,3,18000.0,0.0,54000.0
O10753,2025-01-25 00:00:00,C1169,Keyboard,Accessories,North,5,2500.0,0.05,11875.0
O10754,2025-03-15 00:00:00,C1121,Monitor,Electronics,West,1,18000.0,0.05,17100.0
O10755,2025-07-25 00:00:00,C1137,Keyboard,Accessories,East,5,2500.0,0.05,11875.0
O10756,2025-11-10 00:00:00,C1114,Keyboard,Accessories,South,2,2500.0,0.1,4500.0
O10757,2025-04-04 00:00:00,C1163,Mouse,Accessories,East,2,1200.0,0.2,1920.0
O10758,2025-05-07 00:00:00,C1161,Tablet,Electronics,East,3,22000.0,0.15,56100.0
O10759,2025-01-25 00:00:00,C1027,Keyboard,Accessories,North,5,2500.0,0.15,10625.0
O10760,2025-11-30 00:00:00,C1010,Mouse,Accessories,North,1,1200.0,0.1,1080.0
O10761,2025-12-21 00:00:00,C1166,Phone,Electronics,East,1,30000.0,0.05,28500.0
O10762,2025-04-26 00:00:00,C1046,Tablet,Electronics,North,4,22000.0,0.1,79200.0
O10763,2025-02-17 00:00:00,C1126,Keyboard,Accessories,North,1,2500.0,0.1,2250.0
O10764,2025-08-14 00:00:00,C1146,Laptop,Electronics,North,3,65000.0,0.0,195000.0
O10765,2025-09-23 00:00:00,C1117,Phone,Electronics,West,3,30000.0,0.2,72000.0
O10766,2025-04-09 00:00:00,C1142,Phone,Electronics,West,1,30000.0,0.15,25500.0
O10767,2025-01-11 00:00:00,C1125,Mouse,Accessories,East,1,1200.0,0.05,1140.0
O10768,2025-03-26 00:00:00,C1155,Phone,Electronics,North,4,30000.0,0.15,102000.0
O10769,2025-08-02 00:00:00,C1151,Tablet,Electronics,West,1,22000.0,0.15,18700.0
O10770,2025-06-22 00:00:00,C1071,Keyboard,Accessories,East,4,2500.0,0.2,8000.0
O10771,2025-07-28 00:00:00,C1106,Keyboard,Accessories,North,4,2500.0,0.15,8500.0
O10772,2025-03-05 00:00:00,C1136,Laptop,Electronics,South,1,65000.0,0.15,55250.0
O10773,2025-09-15 00:00:00,C1174,Mouse,Accessories,North,2,1200.0,0.1,2160.0
O10774,2025-11-28 00:00:00,C1032,Laptop,Electronics,North,2,65000.0,0.2,104000.0
O10775,2025-05-01 00:00:00,C1189,Phone,Electronics,West,4,30000.0,0.0,120000.0
O10776,2025-10-25 00:00:00,C1018,Laptop,Electronics,East,1,65000.0,0.05,61750.0
O10777,2025-02-23 00:00:00,C1194,Tablet,Electronics,East,2,22000.0,0.15,37400.0
O10778,2025-11-27 00:00:00,C1073,Keyboard,Accessories,West,1,2500.0,0.05,2375.0
O10779,2025-09-29 00:00:00,C1167,Phone,Electronics,North,1,30000.0,0.0,30000.0
O10780,2025-08-29 00:00:00,C1174,Laptop,Electronics,South,1,65000.0,0.05,61750.0
O10781,2025-08-31 00:00:00,C1192,Mouse,Accessories,North,5,1200.0,0.0,6000.0
O10782,2025-01-18 00:00:00,C1156,Tablet,Electronics,North,1,22000.0,0.1,19800.0
O10783,2025-07-06 00:00:00,C1177,Tablet,Electronics,South,5,22000.0,0.15,93500.0
O10784,2025-12-12 00:00:00,C1097,Laptop,Electronics,West,4,65000.0,0.0,260000.0
O10785,2025-05-24 00:00:00,C1140,Keyboard,Accessories,East,2,2500.0,0.05,4750.0
O10786,2025-09-19 00:00:00,C1128,Laptop,Electronics,West,2,65000.0,0.15,110500.0
O10787,2025-12-30 00:00:00,C1161,Phone,Electronics,West,2,30000.0,0.1,54000.0
O10788,2025-08-27 00:00:00,C1092,Laptop,Electronics,North,2,65000.0,0.15,110500.0
O10789,2025-10-31 00:00:00,C1175,Tablet,Electronics,East,2,22000.0,0.0,44000.0
O10790,2025-10-25 00:00:00,C1047,Laptop,Electronics,East,2,65000.0,0.1,117000.0
O10791,2025-03-17 00:00:00,C1176,Keyboard,Accessories,West,2,2500.0,0.05,4750.0
O10792,2025-07-07 00:00:00,C1063,Mouse,Accessories,South,4,1200.0,0.1,4320.0
O10793,2025-11-29 00:00:00,C1060,Monitor,Electronics,West,1,18000.0,0.1,16200.0
O10794,2025-09-03 00:00:00,C1156,Laptop,Electronics,South,3,65000.0,0.2,156000.0
O10795,2025-05-10 00:00:00,C1038,Keyboard,Accessories,East,5,2500.0,0.1,11250.0
O10796,2025-11-11 00:00:00,C1127,Keyboard,Accessories,West,3,2500.0,0.1,6750.0
O10797,2025-10-10 00:00:00,C1087,Mouse,Accessories,North,3,1200.0,0.15,3060.0
O10798,2025-03-20 00:00:00,C1025,Tablet,Electronics,West,1,22000.0,0.05,20900.0
O10799,2025-03-13 00:00:00,C1016,Keyboard,Accessories,East,1,2500.0,0.15,2125.0
O10800,2025-09-20 00:00:00,C1070,Keyboard,electronics,North,1,2500.0,0.15,2125.0
O10801,2025-07-10 00:00:00,C1012,Keyboard,Accessories,North,2,2500.0,0.0,5000.0
O10802,2025-03-04 00:00:00,C1068,Keyboard,Accessories,South,4,2500.0,0.15,8500.0
O10803,2025-01-12 00:00:00,C1025,Phone,Electronics,North,2,30000.0,0.2,48000.0
O10804,2025-05-21 00:00:00,C1048,Phone,Electronics,North,4,30000.0,0.2,96000.0
O10805,2025-09-11 00:00:00,C1194,Tablet,Electronics,West,4,22000.0,0.0,88000.0
O10806,2025-02-12 00:00:00,C1006,Laptop,Electronics,East,3,65000.0,0.05,185250.0
O10807,2025-01-17 00:00:00,C1057,Keyboard,Accessories,South,3,2500.0,0.05,7125.0
O10808,2025-03-04 00:00:00,C1048,Mouse,Accessories,West,4,1200.0,0.15,4080.0
O10809,2025-09-10 00:00:00,C1102,Laptop,Electronics,North,4,65000.0,0.15,221000.0
O10810,2025-10-19 00:00:00,C1052,Mouse,Accessories,North,2,1200.0,0.15,2040.0
O10811,2025-01-08 00:00:00,C1192,Laptop,Electronics,South,2,65000.0,0.05,123500.0
O10812,2025-11-21 00:00:00,C1061,Tablet,Electronics,East,3,22000.0,0.1,59400.0
O10813,2025-03-31 00:00:00,C1016,Keyboard,Accessories,South,1,2500.0,0.2,2000.0
O10814,2025-07-27 00:00:00,C1170,Keyboard,Accessories,West,4,2500.0,0.1,9000.0
O10815,2025-10-19 00:00:00,C1024,Monitor,Electronics,South,2,18000.0,0.1,32400.0
O10816,2025-10-11 00:00:00,C1130,Mouse,Accessories,North,3,1200.0,0.05,3420.0
O10817,2025-04-28 00:00:00,C1028,Laptop,Electronics,West,2,65000.0,0.1,117000.0
O10818,2025-12-15 00:00:00,C1116,Laptop,Electronics,North,4,65000.0,0.0,260000.0
O10819,2025-06-24 00:00:00,C1159,Phone,Electronics,East,4,30000.0,0.15,102000.0
O10820,2025-03-17 00:00:00,C1025,Monitor,Electronics,North,5,18000.0,0.0,90000.0
O10821,2025-04-11 00:00:00,C1123,Phone,Electronics,North,1,30000.0,0.2,24000.0
O10822,2025-05-31 00:00:00,C1143,Phone,Electronics,South,5,30000.0,0.15,127500.0
O10823,2025-09-27 00:00:00,C1024,Phone,Electronics,North,3,30000.0,0.1,81000.0
O10824,2025-03-12 00:00:00,C1053,Mouse,Accessories,West,2,1200.0,0.2,1920.0
O10825,2025-06-29 00:00:00,C1155,Mouse,Accessories,West,3,1200.0,0.15,3060.0
O10826,2025-05-04 00:00:00,C1072,Tablet,Electronics,East,4,22000.0,0.1,79200.0
O10827,2025-10-20 00:00:00,C1119,Tablet,Electronics,West,5,22000.0,0.0,110000.0
O10828,2025-10-12 00:00:00,C1055,Phone,Electronics,South,5,30000.0,0.15,127500.0
O10829,2025-07-14 00:00:00,C1064,Monitor,Electronics,East,5,18000.0,0.1,81000.0
O10830,2025-08-16 00:00:00,C1092,Laptop,Electronics,West,3,65000.0,0.0,195000.0
O10831,2025-10-02 00:00:00,C1085,Mouse,Accessories,South,4,1200.0,0.2,3840.0
O10832,2025-04-16 00:00:00,C1079,Monitor,Electronics,West,2,18000.0,0.2,28800.0
O10833,2025-01-21 00:00:00,C1168,Keyboard,Accessories,West,2,2500.0,0.2,4000.0
O10834,2025-03-05 00:00:00,C1107,Mouse,Accessories,North,3,1200.0,0.2,2880.0
O10835,2025-06-14 00:00:00,C1178,Mouse,Accessories,West,5,1200.0,0.05,5700.0
O10836,2025-01-27 00:00:00,C1117,Tablet,Electronics,West,1,22000.0,0.15,18700.0
O10837,2025-11-07 00:00:00,C1198,Laptop,Electronics,South,3,65000.0,0.15,165750.0
O10838,2025-10-12 00:00:00,C1156,Laptop,Electronics,South,3,65000.0,0.05,185250.0
O10839,2025-05-28 00:00:00,C1082,Keyboard,Accessories,North,4,2500.0,0.1,9000.0
O10840,2025-10-08 00:00:00,C1146,Keyboard,Accessories,West,2,2500.0,0.1,4500.0
O10841,2025-11-22 00:00:00,C1193,Mouse,Accessories,North,3,1200.0,0.2,2880.0
O10842,2025-11-15 00:00:00,C1168,Phone,Electronics,West,3,30000.0,0.0,90000.0
O10843,2025-06-13 00:00:00,C1172,Tablet,Electronics,East,5,22000.0,0.1,99000.0
O10844,2025-08-12 00:00:00,C1014,Tablet,Electronics,East,5,22000.0,0.0,110000.0
O10845,2025-09-29 00:00:00,C1130,Mouse,Accessories,North,1,1200.0,0.15,1020.0
O10846,2025-05-26 00:00:00,C1138,Monitor,Electronics,North,4,18000.0,0.0,72000.0
O10847,2025-12-22 00:00:00,C1180,Phone,Electronics,North,1,30000.0,0.15,25500.0
O10848,2025-01-30 00:00:00,C1173,Mouse,Accessories,South,5,1200.0,0.05,5700.0
O10849,2025-02-14 00:00:00,C1029,Phone,Electronics,South,2,30000.0,0.05,57000.0
O10850,2025-10-02 00:00:00,C1056,Phone,Electronics,South,5,30000.0,0.2,120000.0
O10851,2025-02-03 00:00:00,C1145,Phone,Electronics,North,4,30000.0,0.1,108000.0
O10852,2025-05-21 00:00:00,C1178,Mouse,Accessories,West,5,1200.0,0.2,4800.0
